lesion_id,globules_present,streaks_present,pigment_network_present,dots_present,structureless_present,num_structures,D_value
ISIC_0017411,0,0,0,0,0,0,0.0
ISIC_0017412,0,1,1,0,0,2,1.0
ISIC_0017413,0,1,1,0,0,2,1.0
ISIC_0017414,0,0,0,0,0,0,0.0
ISIC_0017415,1,0,1,0,0,2,1.0
ISIC_0017422,0,1,1,0,0,2,1.0
ISIC_0017427,0,0,1,0,0,1,0.5
ISIC_0017428,1,0,1,0,0,2,1.0
ISIC_0017431,1,1,0,0,0,2,1.0
ISIC_0017432,1,1,0,0,0,2,1.0
ISIC_0017433,0,0,1,0,0,1,0.5
ISIC_0017434,1,0,0,0,0,1,0.5
ISIC_0017436,0,1,1,0,0,2,1.0
ISIC_0017443,0,0,1,0,0,1,0.5
ISIC_0017444,0,0,1,0,0,1,0.5
ISIC_0017448,0,1,0,0,0,1,0.5
ISIC_0017449,0,1,1,0,0,2,1.0
ISIC_0017451,0,0,1,0,0,1,0.5
ISIC_0017453,1,1,0,0,0,2,1.0
ISIC_0017455,0,0,0,0,0,0,0.0
ISIC_0017460,1,1,0,0,0,2,1.0
ISIC_0017464,0,0,0,0,0,0,0.0
ISIC_0017465,0,1,1,0,0,2,1.0
ISIC_0017469,1,0,1,0,0,2,1.0
ISIC_0017474,0,0,1,0,0,1,0.5
ISIC_0017479,0,1,1,0,0,2,1.0
ISIC_0017483,1,0,0,0,0,1,0.5
ISIC_0017485,0,1,1,0,0,2,1.0
ISIC_0017486,1,1,0,0,0,2,1.0
ISIC_0017675,0,0,1,1,0,2,1.0
ISIC_0017689,0,0,1,0,0,1,0.5
ISIC_0017693,0,0,1,0,0,1,0.5
ISIC_0017702,0,0,1,0,0,1,0.5
ISIC_0017704,0,0,1,0,0,1,0.5
ISIC_0017750,0,0,1,0,0,1,0.5
ISIC_0017755,0,0,1,0,0,1,0.5
ISIC_0017775,1,0,1,0,0,2,1.0
ISIC_0017789,1,0,1,0,0,2,1.0
ISIC_0017793,0,0,1,0,0,1,0.5
ISIC_0017856,0,0,1,0,0,1,0.5
ISIC_0017883,0,0,1,0,0,1,0.5
ISIC_0017891,0,0,1,0,0,1,0.5
ISIC_0017919,0,0,0,0,0,0,0.0
ISIC_0017939,0,0,1,0,0,1,0.5
ISIC_0017951,0,0,1,0,0,1,0.5
ISIC_0017970,0,0,1,0,0,1,0.5
ISIC_0017973,0,0,1,0,0,1,0.5
ISIC_0017987,0,0,1,0,0,1,0.5
ISIC_0017990,0,0,1,0,0,1,0.5
ISIC_0017993,0,0,1,0,0,1,0.5
ISIC_0018039,0,0,1,0,0,1,0.5
ISIC_0018040,0,0,1,0,0,1,0.5
ISIC_0018048,0,0,1,0,0,1,0.5
ISIC_0018058,0,0,0,0,0,0,0.0
ISIC_0018088,0,0,1,0,0,1,0.5
ISIC_0018090,0,0,1,0,0,1,0.5
ISIC_0018108,0,0,1,0,0,1,0.5
ISIC_0018109,0,0,1,0,0,1,0.5
ISIC_0018111,0,0,1,0,0,1,0.5
ISIC_0018126,0,0,1,0,0,1,0.5
ISIC_0018172,0,0,0,0,0,0,0.0
ISIC_0018179,0,0,1,0,0,1,0.5
ISIC_0018184,0,0,1,0,0,1,0.5
ISIC_0018185,0,0,1,0,0,1,0.5
ISIC_0018200,0,0,1,0,0,1,0.5
ISIC_0018209,0,0,1,0,0,1,0.5
ISIC_0018248,0,0,1,0,0,1,0.5
ISIC_0018278,1,0,1,0,0,2,1.0
ISIC_0018286,0,0,1,0,0,1,0.5
ISIC_0018290,0,0,0,0,0,0,0.0
ISIC_0018297,0,0,1,0,0,1,0.5
ISIC_0018324,0,0,1,0,0,1,0.5
ISIC_0018325,0,0,1,0,0,1,0.5
ISIC_0018336,0,0,1,0,0,1,0.5
ISIC_0018339,0,0,1,0,0,1,0.5
ISIC_0018345,0,0,0,0,0,0,0.0
ISIC_0018371,0,0,1,0,0,1,0.5
ISIC_0018375,0,0,0,0,0,0,0.0
ISIC_0018377,0,0,1,0,0,1,0.5
ISIC_0018392,0,0,1,0,0,1,0.5
ISIC_0018405,0,0,1,0,0,1,0.5
ISIC_0018413,0,0,1,0,0,1,0.5
ISIC_0018415,0,0,1,0,0,1,0.5
ISIC_0018424,0,0,1,0,0,1,0.5
ISIC_0018436,1,0,0,0,0,1,0.5
ISIC_0018472,0,0,1,0,0,1,0.5
ISIC_0018484,1,0,0,0,0,1,0.5
ISIC_0018507,0,0,1,0,0,1,0.5
ISIC_0018521,0,0,1,0,0,1,0.5
ISIC_0018527,0,0,1,0,0,1,0.5
ISIC_0018535,0,0,1,0,0,1,0.5
ISIC_0018556,0,0,0,0,0,0,0.0
ISIC_0018573,0,0,1,0,0,1,0.5
ISIC_0018580,0,0,1,0,0,1,0.5
ISIC_0018593,0,0,1,0,0,1,0.5
ISIC_0018602,0,0,1,0,0,1,0.5
ISIC_0018603,0,0,1,0,0,1,0.5
ISIC_0018611,0,0,1,0,0,1,0.5
ISIC_0018627,0,0,0,0,0,0,0.0
ISIC_0018633,0,1,1,0,0,2,1.0
ISIC_0018662,0,0,1,0,0,1,0.5
ISIC_0018677,1,0,1,0,0,2,1.0
ISIC_0018680,0,0,0,0,0,0,0.0
ISIC_0018711,1,0,1,0,0,2,1.0
ISIC_0018727,0,0,1,0,0,1,0.5
ISIC_0018730,0,0,0,0,0,0,0.0
ISIC_0018734,0,0,1,0,0,1,0.5
ISIC_0018738,0,0,1,0,0,1,0.5
ISIC_0018744,0,0,1,0,0,1,0.5
ISIC_0018747,0,0,1,0,0,1,0.5
ISIC_0018766,0,0,1,0,0,1,0.5
ISIC_0018774,1,0,1,0,0,2,1.0
ISIC_0018799,0,0,1,0,0,1,0.5
ISIC_0018819,1,0,1,0,0,2,1.0
ISIC_0018889,0,0,1,0,0,1,0.5
ISIC_0018917,1,0,1,0,0,2,1.0
ISIC_0018929,0,0,1,0,0,1,0.5
ISIC_0018941,0,0,0,0,0,0,0.0
ISIC_0018949,1,0,0,0,0,1,0.5
ISIC_0018960,0,0,1,0,0,1,0.5
ISIC_0018964,0,0,1,0,0,1,0.5
ISIC_0018989,0,0,0,0,0,0,0.0
ISIC_0019016,0,0,1,0,0,1,0.5
ISIC_0019030,0,0,1,0,0,1,0.5
ISIC_0019049,0,0,1,0,0,1,0.5
ISIC_0019062,0,0,1,1,0,2,1.0
ISIC_0019067,0,0,0,0,0,0,0.0
ISIC_0019088,0,0,1,0,0,1,0.5
ISIC_0019090,0,0,1,0,0,1,0.5
ISIC_0019092,0,0,1,0,0,1,0.5
ISIC_0019114,1,0,0,0,0,1,0.5
ISIC_0019127,0,0,1,0,0,1,0.5
ISIC_0019133,0,0,1,0,0,1,0.5
ISIC_0019135,0,0,1,0,0,1,0.5
ISIC_0019143,0,0,1,0,0,1,0.5
ISIC_0019148,1,0,0,0,0,1,0.5
ISIC_0019170,0,0,1,0,0,1,0.5
ISIC_0019173,0,0,1,0,0,1,0.5
ISIC_0019178,0,0,1,0,0,1,0.5
ISIC_0019199,0,0,0,0,0,0,0.0
ISIC_0019200,0,0,1,0,0,1,0.5
ISIC_0019204,0,0,1,0,0,1,0.5
ISIC_0019228,0,0,1,0,0,1,0.5
ISIC_0019260,0,0,1,0,0,1,0.5
ISIC_0019281,0,0,1,0,0,1,0.5
ISIC_0019303,0,0,1,0,0,1,0.5
ISIC_0019307,0,0,1,0,0,1,0.5
ISIC_0019309,0,0,1,0,0,1,0.5
ISIC_0019312,0,0,1,0,0,1,0.5
ISIC_0019313,0,0,1,0,0,1,0.5
ISIC_0019315,0,0,1,0,0,1,0.5
ISIC_0019320,1,0,1,0,0,2,1.0
ISIC_0019324,0,0,1,0,0,1,0.5
ISIC_0019326,0,0,1,0,0,1,0.5
ISIC_0019334,1,0,1,0,0,2,1.0
ISIC_0019335,1,0,0,0,0,1,0.5
ISIC_0019354,0,0,1,0,0,1,0.5
ISIC_0019364,0,0,1,0,0,1,0.5
ISIC_0019366,1,0,1,0,0,2,1.0
ISIC_0019380,0,0,1,0,0,1,0.5
ISIC_0019385,0,0,1,0,0,1,0.5
ISIC_0019423,0,0,1,0,0,1,0.5
ISIC_0019424,0,0,1,0,0,1,0.5
ISIC_0019432,0,0,0,0,0,0,0.0
ISIC_0019453,0,0,1,0,0,1,0.5
ISIC_0019463,0,0,1,0,0,1,0.5
ISIC_0019481,0,0,1,0,0,1,0.5
ISIC_0019512,0,0,1,0,0,1,0.5
ISIC_0019519,0,0,0,0,0,0,0.0
ISIC_0019528,0,0,1,0,0,1,0.5
ISIC_0019529,0,0,1,0,0,1,0.5
ISIC_0019531,0,0,0,0,0,0,0.0
ISIC_0019532,0,0,1,0,0,1,0.5
ISIC_0019540,0,0,1,0,0,1,0.5
ISIC_0019544,0,0,1,0,0,1,0.5
ISIC_0019545,1,0,1,0,0,2,1.0
ISIC_0019609,0,0,1,0,0,1,0.5
ISIC_0019627,0,0,1,0,0,1,0.5
ISIC_0019628,0,0,1,0,0,1,0.5
ISIC_0019638,0,0,1,0,0,1,0.5
ISIC_0019664,0,0,1,0,0,1,0.5
ISIC_0019669,0,0,1,0,0,1,0.5
ISIC_0019675,0,0,0,0,0,0,0.0
ISIC_0019678,0,0,1,0,0,1,0.5
ISIC_0019695,0,0,1,0,0,1,0.5
ISIC_0019696,0,0,1,0,0,1,0.5
ISIC_0019703,0,0,1,0,0,1,0.5
ISIC_0019723,0,0,1,0,0,1,0.5
ISIC_0019733,0,0,1,0,0,1,0.5
ISIC_0019736,1,0,1,0,0,2,1.0
ISIC_0019747,0,0,0,0,0,0,0.0
ISIC_0019794,0,1,0,0,0,1,0.5
ISIC_0019816,0,0,1,0,0,1,0.5
ISIC_0019870,0,0,1,0,0,1,0.5
ISIC_0019880,0,0,0,0,0,0,0.0
ISIC_0019883,0,0,1,0,0,1,0.5
ISIC_0019902,0,0,1,0,0,1,0.5
ISIC_0019903,1,0,1,0,0,2,1.0
ISIC_0019910,0,0,1,0,0,1,0.5
ISIC_0019911,0,0,1,0,0,1,0.5
ISIC_0019935,0,0,1,0,0,1,0.5
ISIC_0019964,0,0,1,0,0,1,0.5
ISIC_0019970,0,0,1,0,0,1,0.5
ISIC_0019981,0,0,1,0,0,1,0.5
ISIC_0019989,0,0,1,0,0,1,0.5
ISIC_0019992,0,0,1,0,0,1,0.5
ISIC_0020004,0,0,1,0,0,1,0.5
ISIC_0020005,0,0,1,0,0,1,0.5
ISIC_0020009,0,0,1,0,0,1,0.5
ISIC_0020081,0,0,1,0,0,1,0.5
ISIC_0020085,0,0,0,0,0,0,0.0
ISIC_0020124,1,0,0,0,0,1,0.5
ISIC_0020135,0,0,1,0,0,1,0.5
ISIC_0020137,1,0,1,0,0,2,1.0
ISIC_0020150,0,0,1,0,0,1,0.5
ISIC_0020154,0,0,1,0,0,1,0.5
ISIC_0020166,0,0,1,0,0,1,0.5
ISIC_0020185,0,0,1,0,0,1,0.5
ISIC_0020226,0,0,1,0,0,1,0.5
ISIC_0020233,1,0,0,0,0,1,0.5
ISIC_0020235,0,0,1,0,0,1,0.5
ISIC_0020286,1,0,0,0,0,1,0.5
ISIC_0020300,0,0,1,0,0,1,0.5
ISIC_0020307,0,0,1,0,0,1,0.5
ISIC_0020318,0,0,1,0,0,1,0.5
ISIC_0020327,1,0,1,0,0,2,1.0
ISIC_0020334,0,0,1,0,0,1,0.5
ISIC_0020353,0,0,1,0,0,1,0.5
ISIC_0020359,0,0,1,0,0,1,0.5
ISIC_0020360,1,0,0,0,0,1,0.5
ISIC_0020366,0,0,1,0,0,1,0.5
ISIC_0020372,0,0,1,0,0,1,0.5
ISIC_0020373,0,0,1,0,0,1,0.5
ISIC_0020409,0,0,1,0,0,1,0.5
ISIC_0020418,0,0,1,0,0,1,0.5
ISIC_0020420,0,0,1,0,0,1,0.5
ISIC_0020443,1,0,1,0,0,2,1.0
ISIC_0020454,0,0,1,0,0,1,0.5
ISIC_0020468,1,1,1,0,0,3,1.5
ISIC_0020479,0,0,1,0,0,1,0.5
ISIC_0020491,0,0,1,0,0,1,0.5
ISIC_0020500,0,0,1,0,0,1,0.5
ISIC_0020507,0,0,1,0,0,1,0.5
ISIC_0020508,0,0,1,0,0,1,0.5
ISIC_0020531,0,0,1,0,0,1,0.5
ISIC_0020540,0,0,1,0,0,1,0.5
ISIC_0020548,0,0,1,0,0,1,0.5
ISIC_0020549,0,0,1,0,0,1,0.5
ISIC_0020550,0,0,1,0,0,1,0.5
ISIC_0020563,0,0,0,0,0,0,0.0
ISIC_0020569,0,0,0,0,0,0,0.0
ISIC_0020598,0,0,1,0,0,1,0.5
ISIC_0020601,0,0,1,0,0,1,0.5
ISIC_0020608,0,0,1,0,0,1,0.5
ISIC_0020613,0,0,1,0,0,1,0.5
ISIC_0020619,0,0,1,0,0,1,0.5
ISIC_0020620,0,0,1,0,0,1,0.5
ISIC_0020626,0,0,1,0,0,1,0.5
ISIC_0020632,0,0,1,0,0,1,0.5
ISIC_0020640,0,0,1,0,0,1,0.5
ISIC_0020661,0,0,0,0,0,0,0.0
ISIC_0020663,0,1,1,0,0,2,1.0
ISIC_0020667,1,0,1,0,0,2,1.0
ISIC_0020683,0,0,1,0,0,1,0.5
ISIC_0020714,0,0,1,0,0,1,0.5
ISIC_0020737,0,0,1,0,0,1,0.5
ISIC_0020743,0,0,1,0,0,1,0.5
ISIC_0020761,0,0,1,0,0,1,0.5
ISIC_0020764,0,0,1,0,0,1,0.5
ISIC_0020798,0,0,1,0,0,1,0.5
ISIC_0020803,0,0,1,0,0,1,0.5
ISIC_0020840,0,0,1,0,0,1,0.5
ISIC_0020849,0,0,0,0,0,0,0.0
ISIC_0020860,0,0,1,0,0,1,0.5
ISIC_0020861,0,0,1,0,0,1,0.5
ISIC_0020865,1,0,0,0,0,1,0.5
ISIC_0020879,0,0,1,0,0,1,0.5
ISIC_0020888,0,0,0,0,0,0,0.0
ISIC_0020893,0,0,1,0,0,1,0.5
ISIC_0020895,0,0,1,0,0,1,0.5
ISIC_0020896,0,0,1,0,0,1,0.5
ISIC_0020921,0,0,1,0,0,1,0.5
ISIC_0020930,0,0,0,0,0,0,0.0
ISIC_0020935,0,0,1,0,0,1,0.5
ISIC_0020951,0,0,1,0,0,1,0.5
ISIC_0020953,1,0,0,0,0,1,0.5
ISIC_0020962,0,0,1,0,0,1,0.5
ISIC_0020972,1,0,0,0,0,1,0.5
ISIC_0020974,1,0,0,0,0,1,0.5
ISIC_0020987,0,0,1,0,0,1,0.5
ISIC_0020999,1,0,1,0,0,2,1.0
ISIC_0021008,1,0,0,0,0,1,0.5
ISIC_0021010,0,0,0,0,0,0,0.0
ISIC_0021035,0,0,0,0,0,0,0.0
ISIC_0021036,0,0,0,0,0,0,0.0
ISIC_0021037,0,0,0,0,0,0,0.0
ISIC_0021041,0,0,1,0,0,1,0.5
ISIC_0021050,0,0,1,0,0,1,0.5
ISIC_0021051,0,0,1,0,0,1,0.5
ISIC_0021054,0,0,1,0,0,1,0.5
ISIC_0021070,0,0,1,0,0,1,0.5
ISIC_0021092,0,0,1,0,0,1,0.5
ISIC_0021103,1,0,1,0,0,2,1.0
ISIC_0021112,1,0,1,0,0,2,1.0
ISIC_0021114,0,0,1,0,0,1,0.5
ISIC_0021115,1,0,1,0,0,2,1.0
ISIC_0021121,0,0,0,0,0,0,0.0
ISIC_0021147,0,0,0,1,0,1,0.5
ISIC_0021152,1,0,1,0,0,2,1.0
ISIC_0021156,1,0,1,0,0,2,1.0
ISIC_0021157,0,0,1,0,0,1,0.5
ISIC_0021158,0,0,1,0,0,1,0.5
ISIC_0021160,1,0,1,0,0,2,1.0
ISIC_0021170,0,1,0,0,0,1,0.5
ISIC_0021187,1,0,0,0,0,1,0.5
ISIC_0021195,0,0,0,0,0,0,0.0
ISIC_0021196,0,0,0,0,0,0,0.0
ISIC_0021201,0,0,0,0,0,0,0.0
ISIC_0021202,0,0,0,0,0,0,0.0
ISIC_0021210,1,0,0,0,0,1,0.5
ISIC_0021225,1,0,0,0,0,1,0.5
ISIC_0021226,1,0,1,0,0,2,1.0
ISIC_0021227,1,0,1,0,0,2,1.0
ISIC_0021245,1,0,0,0,0,1,0.5
ISIC_0021251,0,0,1,0,0,1,0.5
ISIC_0021260,0,0,1,0,0,1,0.5
ISIC_0021263,0,0,1,0,0,1,0.5
ISIC_0021270,0,0,1,0,0,1,0.5
ISIC_0021278,0,0,0,0,0,0,0.0
ISIC_0021313,0,0,1,1,0,2,1.0
ISIC_0021319,0,0,1,0,0,1,0.5
ISIC_0021333,0,0,1,0,0,1,0.5
ISIC_0021342,1,0,1,0,0,2,1.0
ISIC_0021347,0,1,0,0,0,1,0.5
ISIC_0021354,1,0,1,0,0,2,1.0
ISIC_0021374,0,0,1,1,0,2,1.0
ISIC_0021379,0,0,1,0,0,1,0.5
ISIC_0021380,0,0,1,0,0,1,0.5
ISIC_0021406,0,0,1,0,0,1,0.5
ISIC_0021407,0,0,1,0,0,1,0.5
ISIC_0021440,0,0,0,0,0,0,0.0
ISIC_0021447,0,0,1,0,0,1,0.5
ISIC_0021448,0,0,1,0,0,1,0.5
ISIC_0021449,0,0,1,0,0,1,0.5
ISIC_0021451,0,0,1,0,0,1,0.5
ISIC_0021452,0,0,1,0,0,1,0.5
ISIC_0021453,0,0,1,0,0,1,0.5
ISIC_0021480,0,0,1,0,0,1,0.5
ISIC_0021494,0,1,1,0,0,2,1.0
ISIC_0021504,0,0,1,0,0,1,0.5
ISIC_0021506,1,0,1,0,0,2,1.0
ISIC_0021550,1,0,1,0,0,2,1.0
ISIC_0021551,0,0,1,0,0,1,0.5
ISIC_0021554,0,0,1,0,0,1,0.5
ISIC_0021558,0,0,1,0,0,1,0.5
ISIC_0021559,0,0,1,1,0,2,1.0
ISIC_0021570,0,0,0,0,0,0,0.0
ISIC_0021573,0,0,1,0,0,1,0.5
ISIC_0021579,1,0,0,0,0,1,0.5
ISIC_0021583,0,0,0,0,0,0,0.0
ISIC_0021584,0,0,0,0,0,0,0.0
ISIC_0021591,0,1,1,0,0,2,1.0
ISIC_0021593,0,0,1,0,0,1,0.5
ISIC_0021596,0,0,1,0,0,1,0.5
ISIC_0021601,0,1,0,0,0,1,0.5
ISIC_0021604,0,0,1,0,0,1,0.5
ISIC_0021615,0,0,0,0,0,0,0.0
ISIC_0021616,0,0,1,0,0,1,0.5
ISIC_0021618,0,0,1,0,0,1,0.5
ISIC_0021622,0,0,1,1,0,2,1.0
ISIC_0021625,1,0,0,0,0,1,0.5
ISIC_0021647,0,1,0,0,0,1,0.5
ISIC_0021648,0,1,1,0,0,2,1.0
ISIC_0021659,0,0,1,0,0,1,0.5
ISIC_0021688,0,0,1,0,0,1,0.5
ISIC_0021701,0,0,0,0,0,0,0.0
ISIC_0021711,0,0,0,1,0,1,0.5
ISIC_0021714,0,0,0,0,0,0,0.0
ISIC_0021734,0,0,1,0,0,1,0.5
ISIC_0021738,0,0,0,0,0,0,0.0
ISIC_0021751,1,0,1,1,0,3,1.5
ISIC_0021753,0,0,1,0,0,1,0.5
ISIC_0021762,0,0,1,0,0,1,0.5
ISIC_0021765,0,0,1,0,0,1,0.5
ISIC_0021770,0,0,0,0,0,0,0.0
ISIC_0021777,0,0,1,0,0,1,0.5
ISIC_0021780,0,0,0,0,0,0,0.0
ISIC_0021786,0,0,1,0,0,1,0.5
ISIC_0021790,1,0,1,0,0,2,1.0
ISIC_0021791,1,0,1,0,0,2,1.0
ISIC_0021796,0,0,0,0,0,0,0.0
ISIC_0021798,0,0,0,0,0,0,0.0
ISIC_0021800,1,0,0,0,0,1,0.5
ISIC_0021816,0,0,0,0,0,0,0.0
ISIC_0021826,0,0,0,0,0,0,0.0
ISIC_0021832,0,0,0,0,0,0,0.0
ISIC_0021833,0,0,0,1,0,1,0.5
ISIC_0021837,0,0,1,0,0,1,0.5
ISIC_0021845,0,0,1,0,0,1,0.5
ISIC_0021873,0,0,1,0,0,1,0.5
ISIC_0021874,1,0,1,0,0,2,1.0
ISIC_0021893,1,0,0,0,0,1,0.5
ISIC_0021902,1,0,1,1,0,3,1.5
ISIC_0021904,0,0,1,0,0,1,0.5
ISIC_0021910,1,0,0,0,0,1,0.5
ISIC_0021914,0,0,0,0,0,0,0.0
ISIC_0021921,0,0,1,0,0,1,0.5
ISIC_0021930,0,0,1,0,0,1,0.5
ISIC_0021932,0,0,1,0,0,1,0.5
ISIC_0021936,0,0,0,0,0,0,0.0
ISIC_0021940,0,1,1,0,0,2,1.0
ISIC_0021952,0,0,0,0,0,0,0.0
ISIC_0021953,0,0,0,0,0,0,0.0
ISIC_0021955,0,0,1,0,0,1,0.5
ISIC_0021956,0,0,1,1,1,3,1.5
ISIC_0021959,0,0,1,0,0,1,0.5
ISIC_0021973,0,0,0,0,0,0,0.0
ISIC_0021987,0,0,1,0,0,1,0.5
ISIC_0021988,0,0,1,0,0,1,0.5
ISIC_0021990,0,0,0,0,0,0,0.0
ISIC_0021999,0,0,1,0,0,1,0.5
ISIC_0022006,0,0,1,0,0,1,0.5
ISIC_0022007,0,0,0,1,0,1,0.5
ISIC_0022009,0,0,1,0,0,1,0.5
ISIC_0022015,0,0,0,0,0,0,0.0
ISIC_0022025,0,0,1,0,0,1,0.5
ISIC_0022028,0,0,1,0,0,1,0.5
ISIC_0022029,0,0,1,0,0,1,0.5
ISIC_0022039,1,1,0,0,0,2,1.0
ISIC_0022041,1,1,0,0,0,2,1.0
ISIC_0022043,1,1,0,0,0,2,1.0
ISIC_0022044,1,1,0,0,0,2,1.0
ISIC_0022073,0,0,1,0,0,1,0.5
ISIC_0022108,0,0,0,0,0,0,0.0
ISIC_0022147,0,0,0,0,0,0,0.0
ISIC_0022149,0,0,0,0,0,0,0.0
ISIC_0022160,0,0,0,0,0,0,0.0
ISIC_0022186,0,0,0,0,0,0,0.0
ISIC_0022191,0,0,1,0,0,1,0.5
ISIC_0022192,0,0,0,0,0,0,0.0
ISIC_0022203,0,0,0,0,0,0,0.0
ISIC_0022208,0,0,1,0,0,1,0.5
ISIC_0022210,0,0,1,0,0,1,0.5
ISIC_0022213,0,0,1,0,0,1,0.5
ISIC_0022215,0,0,1,0,0,1,0.5
ISIC_0022217,0,0,1,0,0,1,0.5
ISIC_0022219,0,0,0,0,0,0,0.0
ISIC_0022220,0,0,0,0,0,0,0.0
ISIC_0022221,0,0,0,0,0,0,0.0
ISIC_0022231,0,0,0,0,0,0,0.0
ISIC_0022245,0,0,1,0,0,1,0.5
ISIC_0022247,0,0,1,0,0,1,0.5
ISIC_0022254,0,0,0,0,0,0,0.0
ISIC_0022257,1,1,0,0,0,2,1.0
ISIC_0022261,0,0,0,0,0,0,0.0
ISIC_0022274,0,0,0,0,0,0,0.0
ISIC_0022288,0,0,0,0,0,0,0.0
ISIC_0022289,0,0,0,0,0,0,0.0
ISIC_0022308,0,0,1,0,0,1,0.5
ISIC_0022313,0,0,0,1,0,1,0.5
ISIC_0022317,0,0,1,0,0,1,0.5
ISIC_0022329,1,0,1,0,0,2,1.0
ISIC_0022330,1,0,1,0,0,2,1.0
ISIC_0022335,1,0,1,0,0,2,1.0
ISIC_0022342,0,0,0,0,0,0,0.0
ISIC_0022367,0,1,1,0,0,2,1.0
ISIC_0022381,0,0,1,0,0,1,0.5
ISIC_0022395,0,0,0,0,0,0,0.0
ISIC_0022399,0,0,0,0,0,0,0.0
ISIC_0022436,0,0,0,0,0,0,0.0
ISIC_0022444,0,0,1,1,0,2,1.0
ISIC_0022457,0,0,0,1,0,1,0.5
ISIC_0022540,1,0,1,0,0,2,1.0
ISIC_0022546,0,0,1,0,0,1,0.5
ISIC_0022550,0,0,1,0,0,1,0.5
ISIC_0022551,0,0,1,0,0,1,0.5
ISIC_0022552,0,0,1,0,0,1,0.5
ISIC_0022558,0,0,0,0,0,0,0.0
ISIC_0022570,0,0,1,0,0,1,0.5
ISIC_0022571,0,0,1,0,0,1,0.5
ISIC_0022572,0,0,1,0,0,1,0.5
ISIC_0022574,0,0,1,0,0,1,0.5
ISIC_0022580,0,0,0,0,0,0,0.0
ISIC_0022588,1,0,0,0,0,1,0.5
ISIC_0022591,0,0,0,0,0,0,0.0
ISIC_0022623,1,0,0,0,0,1,0.5
ISIC_0022649,1,0,0,0,0,1,0.5
ISIC_0022650,0,0,0,0,0,0,0.0
ISIC_0022657,0,0,1,0,0,1,0.5
ISIC_0022659,0,0,0,0,0,0,0.0
ISIC_0022662,0,0,1,0,0,1,0.5
ISIC_0022663,0,0,1,0,0,1,0.5
ISIC_0022678,0,0,0,0,1,1,0.5
ISIC_0022730,0,0,1,0,0,1,0.5
ISIC_0022732,0,0,1,0,0,1,0.5
ISIC_0022733,0,0,1,0,0,1,0.5
ISIC_0022735,1,0,0,0,0,1,0.5
ISIC_0022736,1,0,0,0,0,1,0.5
ISIC_0022738,0,0,1,0,0,1,0.5
ISIC_0022741,0,0,0,0,0,0,0.0
ISIC_0022742,1,0,0,0,0,1,0.5
ISIC_0022776,1,0,0,0,0,1,0.5
ISIC_0022781,1,0,0,0,0,1,0.5
ISIC_0022787,0,0,0,0,0,0,0.0
ISIC_0022819,0,0,1,0,0,1,0.5
ISIC_0022820,0,0,1,0,0,1,0.5
ISIC_0022828,0,0,1,0,0,1,0.5
ISIC_0022844,0,0,1,0,0,1,0.5
ISIC_0022845,1,0,1,0,0,2,1.0
ISIC_0022849,0,0,1,0,0,1,0.5
ISIC_0022851,1,0,1,0,0,2,1.0
ISIC_0022856,0,0,0,0,0,0,0.0
ISIC_0022857,0,0,0,0,0,0,0.0
ISIC_0022917,1,0,0,0,0,1,0.5
ISIC_0022928,0,0,0,0,0,0,0.0
ISIC_0022950,0,0,0,0,0,0,0.0
ISIC_0023013,0,0,1,0,0,1,0.5
ISIC_0023029,0,0,0,0,0,0,0.0
ISIC_0023056,0,0,1,0,1,2,1.0
ISIC_0023090,1,0,1,0,0,2,1.0
ISIC_0023101,1,0,1,0,0,2,1.0
ISIC_0023118,0,0,1,0,0,1,0.5
ISIC_0023121,0,0,0,0,0,0,0.0
ISIC_0023128,0,1,0,0,0,1,0.5
ISIC_0023135,0,0,0,0,0,0,0.0
ISIC_0023145,0,0,0,0,0,0,0.0
ISIC_0023156,0,0,1,0,0,1,0.5
ISIC_0023158,0,0,0,0,0,0,0.0
ISIC_0023159,0,0,0,0,0,0,0.0
ISIC_0023164,0,0,1,0,0,1,0.5
ISIC_0023199,0,0,1,0,0,1,0.5
ISIC_0023201,0,0,0,0,0,0,0.0
ISIC_0023202,0,0,1,0,0,1,0.5
ISIC_0023203,0,0,0,0,0,0,0.0
ISIC_0023205,1,0,0,1,0,2,1.0
ISIC_0023207,1,0,0,0,0,1,0.5
ISIC_0023211,0,0,1,0,0,1,0.5
ISIC_0023221,0,0,0,0,0,0,0.0
ISIC_0023226,0,0,0,0,0,0,0.0
ISIC_0023232,0,0,1,0,0,1,0.5
ISIC_0023235,0,0,1,0,0,1,0.5
ISIC_0023257,0,0,0,0,0,0,0.0
ISIC_0023258,0,0,0,0,0,0,0.0
ISIC_0023261,0,0,1,1,0,2,1.0
ISIC_0023264,0,1,1,0,0,2,1.0
ISIC_0023269,1,1,1,1,0,4,2.0
ISIC_0023274,0,0,1,0,0,1,0.5
ISIC_0023275,0,0,0,0,0,0,0.0
ISIC_0023283,0,0,1,0,0,1,0.5
ISIC_0023298,1,0,1,0,0,2,1.0
ISIC_0023300,0,0,1,1,1,3,1.5
ISIC_0023301,1,1,1,0,0,3,1.5
ISIC_0023306,0,0,1,0,0,1,0.5
ISIC_0023309,1,1,0,1,0,3,1.5
ISIC_0023316,1,1,1,0,0,3,1.5
ISIC_0023321,1,0,0,0,0,1,0.5
ISIC_0023322,1,1,1,0,0,3,1.5
ISIC_0023323,0,0,0,0,0,0,0.0
